NUMTAR;CODALM;CODPDT;DESPDT;DOCFEC;DOCSER;DOCNUM;CANFACT;CANREAL;DTOMAT;CODMOD;PORIMP;PORREC;PVP;LINMATE;MARCA
01;01;3X61;TORICA NITRILO;13/03/2008;81;000288;4;4;20;01;16;4;1,8;00005;N
01;01;682-04-06;REDUCCION MACHO-HENBRA 1/4 - 3/8;13/03/2008;81;000288;2;2;20;01;16;4;1,17;00010;N
01;01;697-4-4;ARANDELA METAL GOMA 1/4;13/03/2008;81;000288;2;2;20;01;16;4;0,23;00015;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;13/03/2008;81;000288;2;2;20;01;16;4;0,28;00020;N
01;01;1852-3506;CONS. LATIGUILLO R2AT 3/8 A 1410 MM.;19/02/2008;81;000286;1;1;20;01;16;4;17,26;00005;N
01;01;1852-3391;CONS. LATIGUILLO R1AT 1" A 3000 MM.;06/02/2008;81;000285;1;1;20;01;16;4;79,41;00005;N
01;01;1852-3505;REMETER LATIGUILLO R2AT 3/8;06/02/2008;81;000285;1;1;20;01;16;4;5,5;00010;N
01;01;682-12-16;REDUCCION MACHO-HEMBRA 3/4 - 1";13/03/2008;81;000289;1;1;15;01;16;4;4,31;00005;N
01;01;697-16-16;ARANDELA METAL GOMA 1";13/03/2008;81;000289;1;1;15;01;16;4;0,73;00010;N
01;01;RP037M10;ACEITE MOTOR 15W40 50 LITROS;13/03/2008;81;000290;1;1;20;01;16;4;161,55;00005;N
01;01;349.766;RASCADOR 42 X 50 X 5/7;13/03/2008;82;000071;2;2;20;;;;8,64;00005;N
01;01;497.958;COLLARIN 42 X 50 X 6;13/03/2008;82;000071;2;2;20;;;;5,6;00010;N
01;01;1852-3515;CONS. LATIGUILLO R1AT 1 1/4 A 330 MM.;13/03/2008;81;000292;1;1;15;01;16;4;79,3;00005;N
01;01;3.53X37.69;TORICA NITRILO;13/03/2008;81;000292;2;2;15;01;16;4;2,61;00010;N
01;01;1852-3516;CONS. LATIGUILLO R1AT 1/4 A 1200 MM.;14/03/2008;81;000293;1;1;20;01;16;4;11,88;00005;N
01;01;1852-3517;CONS. LATIGUILLO R1AT 3/8 A 310 MM.;14/03/2008;82;000072;1;1;20;;;;8,95;00005;N
01;01;1852-3518;CONS. LATIGUILLO R2AT 1/2 A 2730 MM.;14/03/2008;81;000294;1;1;20;01;16;4;34,25;00005;N
01;01;1852-3521;CONS. LATIGUILLO R7 5/16 A 1320 MM.;14/03/2008;81;000295;2;2;0;01;16;4;15,9;00005;N
01;01;1852-3522;CONS. LATIGUILLO 4SH 1 1/4" A 1180 MM.;14/03/2008;81;000296;1;1;15;01;16;4;101,29;00005;N
01;01;4753-A0300907;MENBRANA;14/03/2008;81;000297;1;1;0;01;16;4;51,24;00005;N
01;01;4753-A0300908;MEMBRANA;14/03/2008;81;000297;2;2;0;01;16;4;39,14;00010;N
01;01;4753-DW1.0810;RETEN;14/03/2008;81;000297;1;1;0;01;16;4;69,22;00015;N
01;01;4753-A0265896;ARANDELA APOYO;14/03/2008;81;000297;1;1;0;01;16;4;164,64;00020;N
01;01;4753-A0265897;COJINETE AGUJA;14/03/2008;81;000297;1;1;0;01;16;4;134,4;00025;N
01;01;4753-A0265895;ANILLO;14/03/2008;81;000297;1;1;0;01;16;4;150,36;00030;N
01;01;3.53X37.69;TORICA NITRILO;14/03/2008;81;000296;1;1;15;01;16;4;2,61;00010;N
01;01;1852-3523;CONS. LATIGUILLO R2AT 3/4 A 2150 MM.;14/03/2008;81;000298;1;1;20;01;16;4;44,65;00005;N
01;01;RP037M30;ACEITE MOTOR 15 W 40;14/03/2008;82;000073;5;5;30;;;;3,74;00005;N
01;01;2230-24;MANGUERA R2AT 1.1/2;17/03/2008;81;000299;7;7;15;01;16;4;40,01;00005;N
01;01;1852-3525;CONS. LATIGUILLO R1AT 1/2 A 700 MM.;17/03/2008;81;000300;1;1;15;01;16;4;25,5;00005;N
01;01;TCL4500;BOBINA MECANICO PASTA 2/CARAS LISA;17/03/2008;81;000301;2;2;15;01;16;4;11,25;00005;N
01;01;4738-BF1283;FILTRO SEPARADOR;17/03/2008;81;000302;2;2;15;01;16;4;27,6;00005;N
01;01;2.62X5.23;TORICA NITRILO;17/03/2008;82;000074;1;1;20;;;;1,35228;00005;N
01;01;2.62X6.02;TORICA NITRILO;17/03/2008;82;000074;1;1;20;;;;0,90152;00010;N
01;01;1.78X11.10;TORICA NITRILO;17/03/2008;81;000303;1;1;20;01;16;4;0,96162;00005;N
01;01;1.78X10.82;TORICA NITRILO;17/03/2008;81;000303;1;1;20;01;16;4;0,97;00010;N
01;01;1.78X9.75;TORICA NITRILO;17/03/2008;81;000303;1;1;20;01;16;4;1,08182;00015;N
01;01;2.62X9.19;TORICA NITRILO;17/03/2008;81;000303;1;1;20;01;16;4;1,62;00020;N
01;01;2.62X7.59;TORICA NITRILO;17/03/2008;81;000303;1;1;20;01;16;4;1,11187;00025;N
01;01;1.78X88.62;TORICA NITRILO;17/03/2008;81;000304;1;1;20;01;16;4;1,82107;00005;N
01;01;1052508;SANGRADOR BOMBA COMBUSTIBLE C 4N2511;17/03/2008;81;000304;1;1;20;01;16;4;17,28;00010;N
01;01;RP037M02;ACEITE MOTOR 15 W 40  BIDON 200;17/03/2008;81;000304;1;1;20;01;16;4;455,41;00015;N
01;01;RP343G02;ACEITE HIDRAULICO EP 68 (BIDON 200 L.);17/03/2008;81;000304;1;1;20;01;16;4;351,51;00020;N
01;01;1852-3526;CONS. LATIGUILLO R2AT 1/2 A 1000 MM.;17/03/2008;81;000305;1;1;15;01;16;4;17,1;00005;N
01;01;3.53X66.27;TORICA NITRILO;17/03/2008;82;000075;1;1;20;;;;1,89;00005;N
01;01;1852-3527;CONS. LATIGUILLO R1AT 3/8 A 225 MM.;17/03/2008;81;000306;1;1;20;01;16;4;7,5;00005;N
01;01;1852-3464;CONS. LATIGUILLO R1AT 5/16 A 13000 MM;08/02/2008;81;000307;1;1;0;01;16;4;93,87;00005;N
01;01;1852-3524;CONS. LATIGUILLO R1AT A 10000 MM.;12/02/2008;81;000308;1;1;0;01;16;4;69,24;00005;N
01;01;639-06-06;ADAPTADOR MACHO-MACHO 3/8;17/03/2008;82;000076;2;2;20;;;;1,01;00005;N
01;01;3.53X78.97;TORICA NITRILO;18/03/2008;82;000077;2;2;20;;;;2,28;00005;N
01;01;1852-3528;REMETER LATIGUILLO R1AT 1/2;18/03/2008;82;000078;1;1;20;;;;5,1;00005;N
01;01;4738-B161S;FILTRO ACEITE;18/03/2008;81;000309;1;1;20;01;16;4;5,46;00005;N
01;01;1.78X12.42;TORICA NITRILO;18/03/2008;82;000079;6;6;20;;;;0,95;00005;N
01;01;1.78X17.17;TORICA NITRILO;18/03/2008;82;000079;6;6;20;;;;0,92556;00010;N
01;01;RP343G30;ACEITE HIDRAULICO EP 68;18/03/2008;82;000079;1,5;1,5;30;;;;1,93;00015;N
01;01;4908-549-260-80;ABRAZADERA ZEBRA NIROSTA 12 MM.;18/03/2008;81;000311;2;2;20;01;16;4;1,50253;00005;N
01;01;4903-218735;LUZ GIRATORIA MAGNETICA;18/03/2008;82;000080;1;1;20;;;;39,75;00005;N
01;01;4738-IA9710;FILTRO AIRE 1º;18/03/2008;81;000312;1;1;20;01;16;4;12,36;00005;N
01;01;09FDM8-1/8;INSTANTANEO MICRO RECTO;19/03/2008;82;000081;5;5;20;;;;2;00005;N
01;01;2.62X7.59;TORICA NITRILO;19/03/2008;81;000313;4;4;20;01;16;4;1,11187;00005;N
01;01;1852-3530;CONS. LATIGUILLO R2AT 3/4 A 1900 MM.;19/03/2008;81;000314;1;1;0;01;16;4;41,23;00005;N
01;01;4X64;TORICA NITRILO;19/03/2008;82;000082;2;2;20;;;;2,7;00005;N
01;01;1.78X21.95;TORICA NITRILO;19/03/2008;82;000082;1;1;20;;;;1,04;00010;N
01;01;4207-12-175X40;TORNILLO ACERO ALLEN;19/03/2008;82;000082;2;2;20;;;;0,28;00015;N
01;01;4207-12-175X50;TORNILLO ACERO ALLEN;19/03/2008;82;000082;2;2;20;;;;0,3;00020;N
01;01;1.78X21.95;TORICA NITRILO;19/03/2008;82;000083;-1;-1;20;;;;1,04;00005;N
01;01;2.62X23.47;TORICA NITRILO;19/03/2008;82;000083;1;1;20;;;;0,96162;00010;N
01;01;2.62X25.07;TORICA NITRILO;19/03/2008;82;000083;1;1;20;;;;1;00015;N
01;01;1852-3531;CONS. MANGUERA HIDRO´K 19 A 4000 MM.;19/03/2008;81;000315;3;3;20;01;16;4;27,1;00005;N
01;01;1852-3532;CONS. MANGUERA HIDRO´K 19 A 5000 MM.;19/03/2008;81;000315;1;1;20;01;16;4;32,9;00010;N
01;01;1852-3531;CONS. MANGUERA HIDRO´K 19 A 4000 MM.;12/03/2008;81;000316;1;1;20;01;16;4;27,1;00005;N
01;01;1852-3532;CONS. MANGUERA HIDRO´K 19 A 5000 MM.;12/03/2008;81;000316;1;1;20;01;16;4;32,9;00010;N
01;01;23811-06-06;ESPIGA RECTA T.L. S. JAPONESA 3/8;24/03/2008;82;000084;6;6;20;;;;1,66;00005;N
01;01;20511-06-06;ESPIGA RECTA T.L. BSP 3/8;24/03/2008;82;000085;1;1;20;;;;1,13;00005;N
01;01;10510-06-06;ESPIGA RECTA BSP 3/8;24/03/2008;82;000085;1;1;20;;;;1,41;00010;N
01;01;31138;TORNILLO CORTO DEL 125   86509502;24/03/2008;82;000086;1;1;15;;;;47,55;00005;N
01;01;28390;TUERCA TORNILLO DEL 125      86510005;24/03/2008;82;000086;1;1;15;;;;11,75;00010;N
01;01;09FDM12-1/4;INSTANTANEO MICRO RECTO;24/03/2008;81;000317;2;2;20;01;16;4;3,8;00005;N
01;01;09NRA4F/3;ENCHUFE RAPIDO ROSCA HEMBRA 3/8;24/03/2008;81;000317;2;2;20;01;16;4;8,74;00010;N
01;01;09NRB4F/3;ENCHUFE RAPIDO MACHO-HEMBRA 3/8 AIRE;24/03/2008;81;000317;2;2;20;01;16;4;2,54;00015;N
01;01;09RDM6-1/8;RACOR RAPIDO MACHO CONICO;24/03/2008;81;000318;10;10;15;01;16;4;1,05;00005;N
01;01;4908-539-28-12;ABRAZADERA ZEBRA POWER 9 MM.;24/03/2008;81;000318;10;10;15;01;16;4;0,69116;00010;N
01;01;4908-639-12-20;ABRAZADERA ZEBRA NIROSTA 12 MM.;24/03/2008;81;000318;10;10;15;01;16;4;0,63106;00015;N
01;01;109928;BOMBA DE ENGRASE A PALANCA 600 CC.;24/03/2008;81;000318;1;1;15;01;16;4;27,9;00020;N
01;01;4900-10X100;ENGRASADORES;24/03/2008;81;000318;10;10;15;01;16;4;0,22;00025;N
01;01;09DISPA6;TUBERIA TEKALAN 6 X 4;24/03/2008;81;000318;13;13;15;01;16;4;1;00030;N
01;01;4928-8159975;FILTRO DECANTADOR GAS-OIL;24/03/2008;81;000319;1;1;20;01;16;4;68,49;00005;N
01;01;4737-FS19616;FILTRO COMBUSTIBLE;24/03/2008;81;000319;1;1;20;01;16;4;41,68;00010;N
01;01;4903-100FOCO-01;FARO TRABAJO 12/24V;24/03/2008;81;000320;1;1;0;01;16;4;16,9;00005;N
01;01;4922-160002;TERMOSTATO 910 MM.;24/03/2008;81;000320;1;1;0;01;16;4;12,34;00010;N
01;01;4903-80850095;ROTATIVO CON BASE ASTA FIJA  24 V;24/03/2008;81;000320;1;1;0;01;16;4;19,5;00015;N
01;01;4900-2411;FORMADOR DE JUNTAS 50 ML;24/03/2008;82;000087;1;1;20;;;;7;00005;N
01;01;20511-06-06;ESPIGA RECTA T.L. BSP 3/8;24/03/2008;82;000087;-1;-1;20;;;;1,13;00010;N
01;01;10510-06-06;ESPIGA RECTA BSP 3/8;24/03/2008;82;000087;-1;-1;20;;;;1,41;00015;N
01;01;4903-87313;BATERIA 46 AH HELLA REFORZADA  DRCH.;24/03/2008;81;000321;1;1;15;01;16;4;55,5;00005;N
01;01;4903-87313;BATERIA 46 AH HELLA REFORZADA  DRCH.;24/03/2008;81;000321;-1;-1;15;01;16;4;55,5;00010;N
01;01;4903-57524;BATERIA 75 AH +D;24/03/2008;81;000321;1;1;15;01;16;4;49,5;00015;N
01;01;2X10;TORICA NITRILO;24/03/2008;81;000322;1;1;15;01;16;4;1;00005;N
01;01;4903-C133531;SOLENOIDE LUCAS;24/03/2008;81;000323;1;1;45;01;16;4;55,28;00005;N
01;01;1852-3533;CONS. LATIGUILLO R2AT 3/4 A 900 MM.;25/03/2008;81;000324;1;1;15;01;16;4;58,3;00005;N
01;01;3.53X32.92;TORICA NITRILO;25/03/2008;81;000324;2;2;15;01;16;4;2,2538;00010;N
01;01;1.78X63.22;TORICA NITRILO;25/03/2008;81;000325;1;1;20;01;16;4;1,43041;00005;N
01;01;1852-3534;CONS. LATIGUILLO R2AT 1/4 A 6500 MM.;25/03/2008;81;000326;1;1;20;01;16;4;47,89;00005;N
01;01;1852-3535;REMETER LATIGUILLO R2AT 1/2;25/03/2008;81;000327;1;1;20;01;16;4;4,5;00005;N
01;01;3.53X61.24;TORICA NITRILO;25/03/2008;82;000088;2;2;20;;;;1,74294;00005;N
01;01;4929-4025270;RETEN;25/03/2008;81;000328;2;2;0;01;16;4;25,76;00005;N
01;01;1852-3401;REMETER LATIGUILLO R2AT 5/16;25/03/2008;81;000329;1;1;20;01;16;4;3;00005;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;25/03/2008;81;000329;1;1;20;01;16;4;0,28;00010;N
01;01;1852-3402;CONS. LATIGUILLO R2AT 5/16 A 30000 MM.;25/03/2008;81;000329;1;1;20;01;16;4;285,96;00015;N
01;01;1852-3536;CONS. LATIGUILLO BAJA PRESION A 1800 MM.;25/03/2008;82;000089;1;1;20;;;;7,5;00005;N
01;01;5P1265;MANGUERA CMT.;25/03/2008;81;000330;12;12;15;01;16;4;1,55;00005;N
01;01;4908-549-270-90;ABRAZADERA ZEBRA NIROSTA 12 MM.;25/03/2008;81;000330;2;2;15;01;16;4;1,56864;00010;N
01;01;10710-6;ANILLO DESLIZANTE;25/03/2008;81;000330;1;1;15;01;16;4;0,35;00015;N
01;01;4903-325;BATERIA 180 +I;26/03/2008;81;000331;1;1;20;01;16;4;167,25;00005;N
01;01;1852-3537;CONS. LATIGUILLO R1AT 3/8 A 600 MM.;26/03/2008;81;000332;4;4;0;01;16;4;6,95;00005;N
01;01;639-06-06;ADAPTADOR MACHO-MACHO 3/8;26/03/2008;81;000332;4;4;0;01;16;4;1,01;00010;N
01;01;697-6-6;ARANDELA METAL GOMA 3/8;26/03/2008;81;000332;4;4;0;01;16;4;0,28;00015;N
01;01;1852-3538;CONS. LATIGUILLO R2AT 1/2 A 660 MM.;26/03/2008;81;000333;5;5;0;01;16;4;13,85;00005;N
01;01;1852-3539;CONS. LATIGUILLO 4SP 1/2 A 650 MM.;26/03/2008;81;000334;1;1;20;01;16;4;24,41;00005;N
01;01;1.78X11.10;TORICA NITRILO;26/03/2008;81;000334;2;2;20;01;16;4;0,96162;00010;N
01;01;2.62X15.88;TORICA NITRILO;26/03/2008;81;000334;1;1;20;01;16;4;0,97;00015;N
01;01;RP037M30;ACEITE MOTOR 15 W 40;26/03/2008;81;000335;25;25;0;01;16;4;3,74;00005;N
01;01;RP027F30;ACEITE TRANSMISION TO-4 SAE 50;26/03/2008;81;000335;15;15;0;01;16;4;3,11;00010;N
01;01;1063-13X20;MANGUERA ACEITE HYDRO´K;26/03/2008;82;000090;1;1;20;;;;4,05;00005;N
01;01;1063-16X24;MANGUERA ACEITE HYDRO´K;26/03/2008;82;000090;0,5;0,5;20;;;;5,45;00010;N
01;01;5I7578;SENSOR TEMPERATURA;26/03/2008;81;000336;1;1;20;01;16;4;103,25;00005;N
01;01;4738-BT8333;FILTRO HIDRAULICO;26/03/2008;81;000337;1;1;20;01;16;4;61,6;00005;N
01;01;1852-3540;CONS. LATIGUILLO R12 3/4 A 730 MM.;26/03/2008;82;000091;1;1;20;;;;53,67;00005;N
01;01;3.53X24.99;TORICA NITRILO;26/03/2008;82;000091;2;2;20;;;;3,54;00010;N
01;01;09PR10-8;INSTANTANEO MICRO REDUCCION;26/03/2008;81;000338;2;2;15;01;16;4;2,3;00010;N
01;01;09PR8-6;INSTANTANEO MICRO REDUCCION;26/03/2008;81;000338;2;2;15;01;16;4;1,29;00015;N
01;01;09DISPA8;TUBERIA TEKALAN 8 X 6;26/03/2008;81;000338;0,5;0,5;15;01;16;4;1,35;00020;N
01;01;1852-3541;CONS. LATIGUILLO 4SH 1" A 1100 MM.;26/03/2008;81;000339;1;1;15;01;16;4;86,25;00005;N
01;01;3.53X32.92;TORICA NITRILO;26/03/2008;81;000339;2;2;15;01;16;4;2,2538;00010;N
01;01;4903-29RED00010;TRANSFORMADOR;26/03/2008;81;000340;1;1;0;01;16;4;23,8;00005;N
01;01;9F6641;TORNILLO ALLEN  5/16 - 18 X 1 1/4;26/03/2008;82;000092;3;3;20;;;;0,408;00005;N
01;01;5.33X42.52;TORICA NITRILO;26/03/2008;81;000341;1;1;20;01;16;4;1,55;00005;N
01;01;4903-PORTOCD27;RADIO BLAUPUNKT;26/03/2008;81;000340;3;3;0;01;16;4;69;00010;N
01;01;4903-BA41;ALTAVOCES PAREJAS;26/03/2008;81;000340;2;2;0;01;16;4;8;00015;N
01;01;4903-BA51;ALTAVOCES PAREJAS;26/03/2008;81;000340;1;1;0;01;16;4;6,95;00020;N
01;01;4929-217638;CORREA BOMBA DE AGUA;26/03/2008;81;000342;1;1;0;01;16;4;42,55;00005;N
01;01;4929-3076522;JUNTA;26/03/2008;81;000342;1;1;0;01;16;4;7,4;00010;N
01;01;4929-3801708RX;BOMBA DE AGUA RECONS.;26/03/2008;81;000342;1;1;0;01;16;4;390,4;00015;N
01;01;4929-4920029;CABLE;26/03/2008;81;000343;1;1;0;01;16;4;48,59;00005;N
01;01;4900-179;EMPAQUETADURA DE CEBO 8 MM.;27/03/2008;81;000344;2;2;20;01;16;4;5;00005;N
01;01;23811-06-06;ESPIGA RECTA T.L. S. JAPONESA 3/8;27/03/2008;82;000093;2;2;20;;;;1,66;00005;N
01;01;1852-3543;CONS. LATIGUILLO R2AT 1/4 A 1200 MM.;27/03/2008;81;000345;1;1;20;01;16;4;17,25;00005;N
01;01;29910-04-12;ORIENTABLE 1/4;27/03/2008;82;000094;1;1;20;;;;3;00005;N
01;01;4929-380349500;INYECTOR ACEITE;27/03/2008;81;000346;6;6;0;01;16;4;44,61;00005;N
01;01;964.965;CASQUILLO RECUPERADOR EJE 85 X 21 X 25;27/03/2008;81;000346;1;1;20;01;16;4;59,1;00010;N
01;01;5.33X110.49;TORICA NITRILO;27/03/2008;81;000347;1;1;15;01;16;4;2,72;00005;N
01;01;09PDM6-1/8;INSTANTANEO RECTO MINI;27/03/2008;82;000095;1;1;20;;;;1,42;;N
01;01;RP652X47;GRASA LITICA EP-2/3 5KG;27/03/2008;82;000096;1;1;20;;;;14,03;00005;N
01;01;4903-BR450;RADIO CASSETTE;27/03/2008;81;000348;1;1;0;01;16;4;25;00005;N
01;01;4922-160002;TERMOSTATO 910 MM.;27/03/2008;81;000348;1;1;40;01;16;4;29,52;00010;N
01;01;4903-XALD2244;CAJA DE 2 PULSADORES;27/03/2008;81;000348;1;1;40;01;16;4;41,36;00015;N
01;01;4903-8JB00802300;ENCHUFE MECHERO CON TAPA;27/03/2008;81;000348;1;1;35;01;16;4;7,52;00020;N
01;01;4922-R134A;GAS ECOLOGICO R 134;27/03/2008;81;000348;12;12;0;01;16;4;6,5;00025;N
01;01;1852-3544;REMETER LATIGUILLO R1AT 5/16;28/03/2008;81;000349;1;1;20;01;16;4;3;00005;N
01;01;894.847;COLLARIN 38 X 48 X 8;28/03/2008;82;000097;2;2;20;;;;11,9;00005;N
01;01;3.53X56.74;TORICA NITRILO;28/03/2008;82;000097;1;1;20;;;;3,7;00010;N
01;01;4738-12230;FILTRO AIRE LINDE;28/03/2008;81;000350;1;1;20;01;16;4;12,69;00005;N
01;01;5.33X100.97;TORICA NITRILO;28/03/2008;81;000351;8;8;20;01;16;4;3,66;00005;N
01;01;1874-10;ANILLA SEGURIDAD EXTERIOR;28/03/2008;82;000098;20;20;0;;;;0,05;00005;N
01;01;1852-3547;CONS. LATIGUILLO MAN. AIRE A 5200 MM.;28/03/2008;82;000099;1;1;0;;;;45,23;00005;N
01;01;4908-549-232-50;ABRAZADERA ZEBRA NIROSTA 12 MM.;31/03/2008;82;000100;1;1;20;;;;1,20202;00005;N
01;01;3X19;TORICA NITRILO;31/03/2008;81;000352;4;4;20;01;16;4;1,50253;00005;N
01;01;4903-63300;PULSADOR;31/03/2008;81;000353;2;2;15;01;16;4;6,85;00005;N
01;01;20541-06-06;ESPIGA 45º T.L. BSP 3/8;31/03/2008;81;000354;1;1;20;01;16;4;2,25;00005;N
01;01;3511-20;CONS. LATIGUILLO R2AT 1.1/4;31/03/2008;81;000355;1,47;1,47;20;01;16;4;34,01;00005;N
01;01;3300-20;CASQUILLO R1AT 1.1/4;31/03/2008;81;000355;2;2;20;01;16;4;7,88;00010;N
01;01;20591-20-20;ESPIGA 90º T.L. BSP 1.1/4;31/03/2008;81;000355;1;1;20;01;16;4;17,62;00015;N
01;01;20512-20-20;ESPIGA RECTA T.L. BSP 1-1/4;31/03/2008;81;000355;1;1;20;01;16;4;10,84;00020;N
01;01;703-6-6;DOBLE MACHO JIC;31/03/2008;81;000355;1;1;20;01;16;4;1,6;00025;N
01;01;1.78X11.10;TORICA NITRILO;31/03/2008;81;000355;1;1;20;01;16;4;0,96162;00030;N
01;01;3511-08;MANGUERA R2AT 1/2;31/03/2008;81;000356;2,2;2,2;0;01;16;4;9,95;00005;N
01;01;3300-08;CASQUILLO R1AT 1/2;31/03/2008;81;000356;8;8;0;01;16;4;1,26;00010;N
01;01;20511-08-08;ESPIGA RECTA T.L. BSP 1/2;31/03/2008;81;000356;8;8;0;01;16;4;1,65;00015;N
01;01;597-16-16;ARANDELA METAL GOMA M-16;31/03/2008;81;000357;16;16;20;01;16;4;0,37;00005;N
01;01;3.53X47.22;TORICA NITRILO;31/03/2008;82;000101;1;1;20;;;;1,45;00005;N
01;01;14CITERDIALD.75;MANGUERA CITERDIAL DIAM. 76 X 89;01/04/2008;81;000358;2,2;2,2;0;01;16;4;72,94;00005;N
01;01;4903-80850095;ROTATIVO CON BASE ASTA FIJA  24 V;01/04/2008;81;000360;-1;-1;0;01;16;4;19,5;00005;N
01;01;4903-8JB005949;BASE 13 CONEX. 20 AMP. 12V;01/04/2008;81;000360;1;1;0;01;16;4;10,81;00010;N
01;01;4903-8JA005941;CLAVIJA 13 CONEX. 20 AMP-12V.;01/04/2008;81;000360;1;1;0;01;16;4;13,13;00015;N
01;01;4903-7606430003;GTX542;01/04/2008;81;000360;2;2;0;01;16;4;32;00020;N
01;01;4929-302616700;SOPORTE ENGRANE DISTRIBUCION;01/04/2008;81;000361;1;1;0;01;16;4;72,66;00005;N
01;01;4929-302616600;SOPORTE ENGRANE DISTRIBUCION;01/04/2008;81;000361;1;1;0;01;16;4;72,66;00010;N
01;01;29910-04-12;ORIENTABLE 1/4;01/04/2008;82;000102;-1;-1;20;;;;3;00005;N
01;01;4202-6-100X20;TORNILLO ACERO;01/04/2008;82;000102;1;1;20;;;;0,18;00010;N
01;01;1063-19X27.4;MANGUERA ACEITE HYDRO´K;01/04/2008;82;000103;4;4;15;;;;5,8;00005;N
01;01;2230-05;MANGUERA R1AT 5/16;01/04/2008;81;000362;4,65;4,65;15;01;16;4;6,25;00005;N
01;01;3300-05;CASQUILLO R1AT 5/16;01/04/2008;81;000362;2;2;15;01;16;4;1,15;00010;N
01;01;10510-05-06;ESPIGA RECTA BSP 5/16-3/8;01/04/2008;81;000362;1;1;15;01;16;4;1,15;00015;N
01;01;4900;ESPIGA;01/04/2008;81;000362;1;1;15;01;16;4;1,2;00020;N
01;01;4270-16;MANGUERA 4SH 1";01/04/2008;81;000363;0,95;0,95;15;01;16;4;34,15;00005;N
01;01;9900-16;CASQUILLO R9 1";01/04/2008;81;000363;2;2;15;01;16;4;5,56;00010;N
01;01;28311-16-16;BRIDA RECTA 3000 PSI;01/04/2008;81;000363;2;2;15;01;16;4;13,85;00015;N
01;01;3.53X31.34;TORICA NITRILO;01/04/2008;81;000363;2;2;15;01;16;4;2,66;00020;N
01;01;10710-12-12;ESPIGA RECTA NPT 3/4;01/04/2008;81;000364;2;2;15;01;16;4;3,3;00005;N
01;01;3300-12;CASQUILLO R1AT 3/4;01/04/2008;81;000364;2;2;15;01;16;4;2,33;00010;N
01;01;09PDI8-6;UNION TUBO REDUCCION TUBO;01/04/2008;81;000364;1;1;15;01;16;4;3,41;00015;N
01;01;09PT8;TAPON PARA RACOR INSTANTANEO;01/04/2008;81;000364;1;1;15;01;16;4;0,44;00020;N
01;01;4922-330212;CONS. LATIGUILLO 4SH 1 1/4 A 2060 MM.;01/04/2008;81;000365;1;1;15;01;16;4;196,11;00005;N
01;01;4290-12;MANGUERA R9 4SP 3/4;01/04/2008;81;000366;1,45;1,45;20;01;16;4;26,56;00005;N
01;01;9900-12;CASQUILLO R9 3/4;01/04/2008;81;000366;2;2;20;01;16;4;3,19;00010;N
01;01;28691-12-16;BRIDA 90º 6000 PSI;01/04/2008;81;000366;1;1;20;01;16;4;19,68;00015;N
01;01;28611-12-12;BRIDA RECTA 6000 PSI;01/04/2008;81;000366;1;1;20;01;16;4;14,62;00020;N
01;01;3.53X24.99;TORICA NITRILO                         5F1678;01/04/2008;81;000366;1;1;20;01;16;4;3,54;00025;N
01;01;3.53X32.92;TORICA NITRILO;01/04/2008;81;000366;1;1;20;01;16;4;2,2538;00030;N
01;01;4903-87313;BATERIA 46 AH HELLA REFORZADA  DRCH.;01/04/2008;82;000105;1;1;30;;;;55,5;00005;N
01;01;4908-92-97;ABRAZADERA DE ALTA PRESION;01/04/2008;81;000358;2;2;0;01;16;4;3,75;00010;N
01;01;597-16-16;ARANDELA METAL GOMA M-16;02/04/2008;81;000368;6;6;20;01;16;4;0,37;00005;N
01;01;1861-8-14;ARANDELA DE ALUMINIO;02/04/2008;81;000368;12;12;20;01;16;4;0,09015;00010;N
01;01;1861-10-14;ARANDELA DE ALUMINIO;02/04/2008;81;000368;2;2;20;01;16;4;0,12;00015;N
01;01;1860-12-18;ARANDELA DE COBRE;02/04/2008;81;000368;4;4;20;01;16;4;0,22;00020;N
01;01;2.62X12.37;TORICA NITRILO;02/04/2008;81;000369;3;3;20;01;16;4;0,97;00005;N
01;01;2230-06;MANGUERA R1AT 3/8;02/04/2008;82;000106;0,8;0,8;20;;;;6,7;00005;N
01;01;3300-06;CASQUILLO R1AT R2AT;02/04/2008;82;000106;2;2;20;;;;0,8;00010;N
01;01;4900;.;02/04/2008;82;000106;1;1;20;;;;3;00020;N
01;01;2940-04;MANGUERA TERMOSPLASTICA 1 MALLA 1/4;02/04/2008;81;000370;0,4;0,4;15;01;16;4;5,8;00005;N
01;01;800-04;CASQUILLO R7 1/4;02/04/2008;81;000370;2;2;15;01;16;4;0,87;00010;N
01;01;23811-04-04;ESPIGA RECTA T.L. S. JAPONESA 1/4;02/04/2008;81;000370;1;1;15;01;16;4;1,3;00015;N
01;01;4903-325;BATERIA 180 +I;02/04/2008;82;000107;1;1;20;;;;167,25;00005;N
01;01;4922-R134A;GAS ECOLOGICO R 134;03/04/2008;81;000371;12;12;0;01;16;4;6,5;00005;N
01;01;4903-APEM1;INTERRUPTOR;03/04/2008;81;000372;5;5;0;01;16;4;7,9;00005;N
01;01;2230-06;MANGUERA R1AT 3/8;03/04/2008;81;000373;0,3;0,3;15;01;16;4;6,7;00005;N
